id;ide;ide_other;ide_reason;ide_reason_other;ide_rating;ide_moving_reason;ide_moving_reason_other;language;language_other;language_reason;language_reason_other;language_rating;language_moving_reason;language_moving_reason_other;appstack;appstack_other;appstack_reason;appstack_reason_other;appstack_rating;appstack_moving_reason;appstack_moving_reason_other;architecture;architecture_other;architecture_reason;architecture_reason_other;architecture_rating;architecture_moving_reason;architecture_moving_reason_other;database;database_other;database_reason;database_reason_other;database_rating;database_moving_reason;database_moving_reason_other;devops;devops_reason;devops_reason_other;performance;performance_reason;performance_reason_other;exciting_tech;tech_choices;productivity_boost;job_description;job_description_other;company;teamsize;experience_years;country
c07e1d3a005418fc4d55ff7e7500d6ba;Eclipse IDE;;Company policy;;9;;;Java 7 (or older);;Company policy: we're a $LANG shop;;9;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;10;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;8;;;;DB2;Company policy: we have licenses already;;10;;;At least we talk to the Ops people;Faster delivery of features;;We react to the user complains;Performance has never been a requirement;;"Java 8; jenkins delivery pipeline to WebSphere";We're good, it feels productive, and we know how to move forward;Project architecture;Architect;;Enterprise Company (I work in a cubicle or large open plan office);20-49;20;Netherlands
b1669b6c0e0fed3101072bf34cf802c4;NetBeans IDE;;Functionality: it's superior;;8;;;Java 8 (or newer);;Functional superiority;;9;;;Java EE;;Ecosystem: tooling, libraries, plenty of users, and support;;9;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;8;;;MS SQL;;Company policy: we have licenses already;;2;The price of the migration is enormous;;The Dev team and the Ops team work together;Lowering complexity of the maintenance;;We have APMs and monitor health of the deployments;;Main performance bottleneck is the database;Payara;We're good, it feels productive, and we know how to move forward;Database;Team Lead;;Midsized company (I work in an open plan office);10-19;25;United States of America (USA)
16192236b08f2249b55f1abc90345240;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 8 (or newer);;;I try to use always newest versions;7;;;No stack, i.e. plain old Java;;Project requirements: it was the best fit for this particular project;;8;;;;many different types of projects;Our application stack encourages it;;7;;;Postgres;;Suitability: it fits our architechture / requirements;;5;Everything else is worse;;We don't even have ops;;we dont have ops;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;java9;I wish we've chosen a different set of technologies;We need to become DevOps;Developer Advocate/Technical Evangelist;;Enterprise Company (I work in a cubicle or large open plan office);3-9;10;Czech Republic
b3e73ffad8ab9d94bc66780473efa7e5;IntelliJ IDEA;;Functionality: it's superior;;10;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;8;;;Reactive stack, i.e. Play framework, Lagom, Vert.x, etc;;It's functionally superior;;10;;;Microservices;;Our application stack encourages it;;10;;;Cassandra;;Suitability: it fits our architechture / requirements;;7;;;We have a DevOps engineer;Lowering complexity of the maintenance;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;Rxjava;We're good, it feels productive, and we know how to move forward;Virtualization tools;Software Developer;;Small company (I work in a shared office space or small office);10-19;3;Estonia
317a3bedc5dc7a0abca1ffcef1a6310b;Eclipse IDE;;Project requires it;;5;It's a fixed project / company requirement;;Java 7 (or older);;Company policy: we're a $LANG shop;;5;It's a fixed project / company requirement;;No stack, i.e. plain old Java;;;We are the stack;7;;;Monolith;;Legacy reasons: it was picked ages ago, must have made sense then;;7;;;;We are a runtime, user provides/uses database with runtime;;Just how it be;6;;;The Dev team and the Ops team work together;Faster resolution of problems;;We have professional perf engineers in the team;;Performance is nice to have but not above spec compliance;Gradle;The tools are fine, the project is just too old;Project architecture;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);100+;2;United States of America (USA)
df7e82edc57c033e7c2dae4d518aa820;Eclipse IDE;;Familiarity: it's what I know;;8;;;Java 8 (or newer);;Company policy: we're a $LANG shop;;9;;;Java EE;;Company policy: we have other projects using the same stack;;3;It's a fixed project / company requirement;;SOA;;Suitability: it fits our requirements most effectively;;7;;;Oracle DB;;Company policy: we have licenses already;;7;;;At least we talk to the Ops people;Lowering complexity of the maintenance;;Developers are equipped with profilers to monitor performance;Performance has never been a requirement;;Docker;I wish we've chosen a different set of technologies;We need to become DevOps;Software Developer;;Midsized company (I work in an open plan office);20-49;10;Switzerland
e19f4de966bbf28d890b2355ba401811;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;Functional superiority;;8;;;Java EE;;Project requirements: it was the best fit for this particular project;;8;;;Monolith;;Legacy reasons: it was picked ages ago, must have made sense then;;8;;;Postgres;;Budget;;9;;;At least we talk to the Ops people;Happier team;;We benchmark or have performance tests to catch regressions;We don't know how to properly address performance issues;;TypeScript;The tools are fine, the project is just too old;We need to care about performance more;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);50-100;17;Ireland
9332f4d7757ae880e5abd927e26345fb;Eclipse IDE;;Functionality: it's superior;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;8;;;Custom in-house monstrocity;;Project requirements: it was the best fit for this particular project;;6;;;Monolith;;Legacy reasons: it was picked ages ago, must have made sense then;;6;;;Oracle DB;;It's strongly encouraged by our application stack choice;;9;;;We have a DevOps engineer;Faster delivery of features;;We react to the user complains;Performance tooling / experts are expensive;;Docker;I wish we've chosen a different set of technologies;Project architecture;Software Developer;;Midsized company (I work in an open plan office);20-49;10;Dominican Republic
f231dc0eb0418dfd16e456a8b347630e;IntelliJ IDEA;;Functionality: it's superior;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;9;;;Lightweight frameworks, i.e. Dropwizard, SparkJava, Ratpack, etc ;;Project requirements: it was the best fit for this particular project;;8;;;Split architecture: frontend / backend;;Our application stack encourages it;;8;;;;Redis, HBase;Suitability: it fits our architechture / requirements;;9;;;The Dev team and the Ops team work together;Stable operating environment;;We benchmark or have performance tests to catch regressions;We don't know how to properly address performance issues;;gRPC;We're good, it feels productive, and we know how to move forward;Project architecture;Software Developer;;Midsized company (I work in an open plan office);3-9;10;Serbia
53ea4a071b3c4d9c5ee5a19e4946a95c;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;10;;;Java EE;;Hype: they told us it's the next big thing;;3;Not enough time / money to migrate the project though I know it'll be better;;Split architecture: frontend / backend;;Hype: it was a modern approach;;2;The team is large and inflexible;;Postgres;;Suitability: it fits our architechture / requirements;;10;;;We are the DevOps ;Faster delivery of features;;We react to the user complains;Performance has never been a requirement;;Typescript;I wish we've chosen a different set of technologies;Project architecture;Software Developer;;Small company (I work in a shared office space or small office);3-9;5;United States of America (USA)
05b74d3016ae3f7375259fbd173383c8;IntelliJ IDEA;;Functionality: it's superior;;9;;;Java 7 (or older);;;Client requirements ;7;;;Java EE;;;Clients' requirements ;8;;;Split architecture: frontend / backend;;Familiarity: we have the skills and know we can make it work;;8;;;;IBM db2;It's strongly encouraged by our application stack choice;;6;;;The Dev team and the Ops team work together;Lowering complexity of the maintenance;;We have APMs and monitor health of the deployments;Performance has never been a requirement;;"Jenkins 2.0; Ansible; Docker; OpenShift";The tools are fine, the project is just too old;Virtualization tools;Architect;;Enterprise Company (I work in a cubicle or large open plan office);10-19;13;Germany
08c015415d815cb481a2a1a0ff812894;IntelliJ IDEA;;Functionality: it's superior;;7;;;Scala;;Functional superiority;;7;;;Spring ;;It's functionally superior;;8;;;Microservices;;Suitability: it fits our requirements most effectively;;8;;;MongoDB;;Suitability: it fits our architechture / requirements;;7;;;We are the DevOps ;Faster delivery of features;;We react to the user complains;Performance has never been a requirement;;docker;We're good, it feels productive, and we know how to move forward;Application stack ;Architect;;Midsized company (I work in an open plan office);3-9;8;United States of America (USA)
6c1b81158c49d77e0237ed8ed807790f;Eclipse IDE;;Familiarity: it's what I know;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;10;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;9;;;SOA;;Suitability: it fits our requirements most effectively;;7;;;MongoDB;;Developer friendliness;;8;;;We are the DevOps ;Faster delivery of features;;We react to the user complains;Performance tooling / experts are expensive;;Vaadin Framework;We're good, it feels productive, and we know how to move forward;Virtualization tools;Developer Advocate/Technical Evangelist;;Enterprise Company (I work in a cubicle or large open plan office);3-9;15;Thailand
503ec25fda5033eb60188713d6e1770a;Eclipse IDE;;Familiarity: it's what I know;;8;;;Java 7 (or older);;Company policy: we're a $LANG shop;;8;;;Spring ;;Familiarity: we know it the best;;9;;;Split architecture: frontend / backend;;Legacy reasons: it was picked ages ago, must have made sense then;;7;;;Oracle DB;;Company policy: we have licenses already;;9;;;At least we talk to the Ops people;Better internal communication;;We react to the user complains;We don't know how to properly address performance issues;;"AngularJS;REST;Cl;Jenkins;Evolutionary Dayabase Design;Flyway";It's the worst, we barely move forward;We need to care about performance more;Developer Advocate/Technical Evangelist;;Contractor / Freelance (I work when, where and for whom I want!);20-49;17;Great Britain
20a9d7d25aff9052e0ecbb6cb23fa4ec;IntelliJ IDEA;;Functionality: it's superior;;9;;;Scala;;Ecosystem: community, tools, libraries;;8;;;Lightweight frameworks, i.e. Dropwizard, SparkJava, Ratpack, etc ;;Project requirements: it was the best fit for this particular project;;9;;;Split architecture: frontend / backend;;Suitability: it fits our requirements most effectively;;10;;;Postgres;;Suitability: it fits our architechture / requirements;;9;;;We are the DevOps ;Faster resolution of problems;;We benchmark or have performance tests to catch regressions;We don't know how to properly address performance issues;;Elixir, Erlang/OTP;We're good, it feels productive, and we know how to move forward;We need to care about performance more;Team Lead;;Small company (I work in a shared office space or small office);3-9;15;Brazil
46456f469ff741115fd4dcacbaeab5eb;NetBeans IDE;;Familiarity: it's what I know;;9;;;Java 8 (or newer);;Functional superiority;;9;;;No stack, i.e. plain old Java;;Project requirements: it was the best fit for this particular project;;9;;;Library or framework;;Familiarity: we have the skills and know we can make it work;;9;;;;SQLite ;Suitability: it fits our architechture / requirements;;7;;;We don't even have ops;Stable operating environment;;Developers are equipped with profilers to monitor performance;Performance directly affects our bottom line;;Java9;We're good, it feels productive, and we know how to move forward;Programming language;Architect;;Contractor / Freelance (I work when, where and for whom I want!);1-2;12;Great Britain
